Celebrity,Season,Week,Estimated_Fan_Pct,Certainty_Std,CI_Lower,CI_Upper,CI_Width
Hannah Brown,28,4,0.1391336703758584,0.0464239072510038,0.048142812163890936,0.23012452858782584,0.1819817164239349
Kate Flannery,28,6,0.247298521795912,0.15,-0.04670147820408799,0.541298521795912,0.588
James Van Der Beek,28,6,0.1599443166671909,0.15,-0.1340556833328091,0.4539443166671909,0.588
Kel Mitchell,28,6,0.0073814527080343,0.15,-0.2866185472919657,0.3013814527080343,0.588
Sailor Brinkley-Cook,28,6,0.1998923496193533,0.15,-0.0941076503806467,0.49389234961935324,0.588
Sean Spicer,28,6,0.0002847300900244,0.15,-0.2937152699099756,0.29428473009002437,0.588
Lauren Alaina,28,6,0.3472397387305074,0.15,0.05323973873050741,0.6412397387305073,0.5879999999999999
Ally Brooke,28,6,0.0205048551900678,0.15,-0.2734951448099322,0.31450485519006777,0.588
Karamo Brown,28,6,0.0080992917043181,0.15,-0.28590070829568187,0.3020992917043181,0.588
Hannah Brown,28,6,0.0093547434945916,0.15,-0.2846452565054084,0.30335474349459157,0.588
Kate Flannery,28,7,0.0059755357805791,0.15,-0.2880244642194209,0.29997553578057906,0.588
James Van Der Beek,28,7,0.0776260681759835,0.15,-0.21637393182401649,0.3716260681759835,0.588
Kel Mitchell,28,7,0.0021728681657504,0.15,-0.2918271318342496,0.2961728681657504,0.588
Sean Spicer,28,7,0.0002278344448298,0.15,-0.29377216555517016,0.2942278344448298,0.588
Lauren Alaina,28,7,0.7552833660874045,0.15,0.46128336608740456,1.0492833660874046,0.5880000000000001
Ally Brooke,28,7,0.1212360247877386,0.15,-0.1727639752122614,0.4152360247877386,0.588
Karamo Brown,28,7,0.0039308440782225,0.15,-0.2900691559217775,0.29793084407822246,0.588
Hannah Brown,28,7,0.0335474584794912,0.15,-0.2604525415205088,0.3275474584794912,0.588
Kate Flannery,28,8,0.0549468381641342,0.15,-0.23905316183586578,0.3489468381641342,0.588
James Van Der Beek,28,8,0.2625904714126169,0.15,-0.031409528587383106,0.5565904714126169,0.588
Kel Mitchell,28,8,0.0121185871852255,0.15,-0.28188141281477447,0.3061185871852255,0.588
Sean Spicer,28,8,0.0012706852753371,0.15,-0.2927293147246629,0.29527068527533706,0.588
Lauren Alaina,28,8,0.2097225303340065,0.15,-0.08427746966599348,0.5037225303340065,0.588
Ally Brooke,28,8,0.1508719763515443,0.15,-0.14312802364845567,0.4448719763515443,0.588
Hannah Brown,28,8,0.3084789112771353,0.15,0.014478911277135298,0.6024789112771353,0.588
James Van Der Beek,28,9,0.0999939327108992,0.033649270967305,0.03404136161498139,0.165946503806817,0.1319051421918356
Kel Mitchell,28,9,0.0339212504521063,0.0125152682771532,0.009391324628886026,0.05845117627532657,0.04905985164644054
Sean Spicer,28,9,0.0021367146570358,0.0007360572573144,0.000694042432699576,0.003579386881372024,0.002885344448672448
Lauren Alaina,28,9,0.3396646950183485,0.0768320443383436,0.18907388811519504,0.49025550192150197,0.3011816138063069
Ally Brooke,28,9,0.4091544824856838,0.0790478103224434,0.2542207742536947,0.5640881907176729,0.3098674164639782
Hannah Brown,28,9,0.115128924675926,0.0350360350655509,0.04645829594744624,0.18379955340440576,0.13734125745695952
James Van Der Beek,28,10,0.022830465579482,0.0082615711557237,0.006637786114263546,0.03902314504470045,0.0323853589304369
Kel Mitchell,28,10,0.0207283327118985,0.0074694689558567,0.006088173558419369,0.03536849186537763,0.029280318306958264
Lauren Alaina,28,10,0.5802499123381057,0.0827010957062217,0.41815576475391125,0.7423440599223002,0.324188295168389
Ally Brooke,28,10,0.2575457748339639,0.0745334774204566,0.11146015908986898,0.40363139057805886,0.2921712314881899
Hannah Brown,28,10,0.1186455145365501,0.037083632066777,0.045961595685667184,0.19132943338743302,0.14536783770176584
Anne Heche,29,2,0.0311250957659949,0.0095836431766565,0.012341155139748164,0.04990903639224164,0.037567881252493475
Jesse Metcalfe,29,2,0.0697657591305704,0.0222988928732854,0.02605992909893102,0.11347158916220978,0.08741166006327877
Chrishell Stause,29,2,0.0318705995708772,0.009759490298623,0.01274199858557612,0.05099920055617828,0.03825720197060216
Skai Jackson,29,2,0.0006653080709291,0.0002045937651155,0.00026430429130272005,0.0010663118505554801,0.0008020075592527601
Justina Machado,29,2,0.1512690831672081,0.0427001738252379,0.06757674246974182,0.2349614238646744,0.16738468139493257
Charles Oakley,29,2,0.0003776844028727,0.0001052167091447,0.00017145965294908797,0.0005839091527963119,0.00041244949984722395
Veron Davis,29,2,0.0306854225366741,0.0101499527085612,0.01079151522789415,0.05057932984545405,0.039787814617559904
Johnny Weir,29,2,0.0403430227983332,0.0136648309593062,0.013559954118093045,0.06712609147857335,0.0535661373604803
Nev Schulman,29,2,0.1939979657995939,0.052872513220732,0.09036783988695919,0.29762809171222865,0.20726025182526947
AJ McLean,29,2,0.0366611982574656,0.012020503014931,0.013101012348200845,0.06022138416673036,0.047120371818529516
Nelly,29,2,0.0194389089387337,0.0061046542584855,0.00747378659210212,0.03140403128536528,0.02393024469326316
Kaitlyn Bristowe,29,2,0.3561317404975412,0.0737836311350037,0.21151582347293393,0.5007476575221484,0.2892318340492145
Carole Baskin,29,2,0.0014800920957634,0.0004894011545084,0.000520865832926936,0.002439318358599864,0.001918452525672928
Monica Aldama,29,2,0.0009654034079474,0.0003238127564892,0.00033073040522856804,0.0016000764106662321,0.001269346005437664
Jeannie Mai,29,2,0.035222715559494,0.0117248529915942,0.01224200369596937,0.058203427423018636,0.04596142372704927
Anne Heche,29,3,0.0008362698903727,0.000287082589615,0.00027358801472729996,0.0013989517660181,0.0011253637512907999
Jesse Metcalfe,29,3,0.0047244709351387,0.001637263559465,0.0015154343585872996,0.0079335075116901,0.006418073153102799
Chrishell Stause,29,3,0.0705557530666523,0.0216596234951056,0.028102891016245315,0.11300861511705927,0.08490572410081396
Skai Jackson,29,3,0.0022455799233166,0.000867348583029,0.0005455767005797601,0.00394558314605344,0.00340000644547368
Justina Machado,29,3,0.0022976873275666,0.0007560535397078,0.0008158223897393119,0.0037795522653938877,0.0029637298756545758
Veron Davis,29,3,0.0639261272402958,0.0184586824676282,0.027747109603744526,0.10010514487684707,0.07235803527310256
Johnny Weir,29,3,0.3958980502763353,0.0759816209384461,0.24697407323698095,0.5448220273156896,0.2978479540787087
Nev Schulman,29,3,0.2528558713714977,0.065149543391303,0.12516276632454382,0.38054897641845153,0.2553862100939077
AJ McLean,29,3,0.0112899604185413,0.0036134589086859,0.004207580957516937,0.018372339879565665,0.014164758922048729
Nelly,29,3,0.0013132254629913,0.0005317061580876,0.00027108139313960383,0.002355369532842996,0.002084288139703392
Kaitlyn Bristowe,29,3,0.1092081240269686,0.0319457105222115,0.04659453140343406,0.17182171665050314,0.12522718524706908
Carole Baskin,29,3,0.0004213893604675,0.0001444802658775,0.0001382080393476,0.0007045706815874001,0.0005663626422398001
Monica Aldama,29,3,0.0094761866519429,0.0031955359307671,0.0032129362276393843,0.015739437076246414,0.01252650084860703
Jeannie Mai,29,3,0.0749513040479123,0.0222745290627482,0.03129322708492582,0.11860938101089877,0.08731615392597294
Anne Heche,29,4,0.0021287699386677,0.0005171594537943,0.001115137409230872,0.003142402468104528,0.0020272650588736563
Jesse Metcalfe,29,4,0.0031239716316536,0.0009448150852423,0.0012721340645786923,0.004975809198728508,0.0037036751341498154
Chrishell Stause,29,4,0.0098575364859187,0.0035104769146089,0.0029770017332852554,0.016738071238552144,0.013761069505266888
Skai Jackson,29,4,0.3264054502045424,0.0715865156119344,0.186095879605151,0.46671502080393384,0.28061914119878284
Justina Machado,29,4,0.0742256604000869,0.0198952243924219,0.035231020590939986,0.11322030020923382,0.07798927961829383
Veron Davis,29,4,0.0092607388119847,0.0031441628444336,0.003098179636894843,0.015423297987074557,0.012325118350179715
Johnny Weir,29,4,0.1390468437118426,0.0427131364120664,0.05532909634419245,0.22276459107949273,0.16743549473530028
Nev Schulman,29,4,0.0992460731358687,0.0302136426403819,0.04002733356072018,0.1584648127110172,0.11843747915029702
AJ McLean,29,4,0.0807843225618479,0.0226577280622414,0.03637517555985475,0.12519346956384103,0.08881829400398628
Nelly,29,4,0.0026983336037242,0.0006960714877605,0.0013340334877136202,0.00406263371973478,0.0027286002320211595
Kaitlyn Bristowe,29,4,0.1781582079286194,0.0512288696422336,0.07774962342984153,0.27856679242739724,0.2008171689975557
Monica Aldama,29,4,0.0712199364769049,0.0232022865718875,0.0257434547960054,0.1166964181578044,0.090952963361799
Jeannie Mai,29,4,0.003844155108338,0.001073242183259,0.00174060042915036,0.005947709787525641,0.004207109358375281
Jesse Metcalfe,29,5,0.0016015198228324,0.0004782313718701,0.0006641863339670039,0.002538853311697796,0.0018746669777307918
Chrishell Stause,29,5,0.0026147197597815,0.0007906678847235,0.00106501070572344,0.0041644288138395595,0.0030994181081161194
Skai Jackson,29,5,0.0516493495993855,0.0172578199934735,0.01782402241217744,0.08547467678659355,0.06765065437441611
Justina Machado,29,5,0.0317098863811273,0.0111602473383357,0.009835801597989333,0.053583971164265276,0.043748169566275946
Veron Davis,29,5,0.0036766003932724,0.001304113627999,0.0011205376823943598,0.006232663104150439,0.00511212542175608
Johnny Weir,29,5,0.4123633218183166,0.0748051019327417,0.26574532203014284,0.5589813216064903,0.29323599957634744
Nev Schulman,29,5,0.1094566196134268,0.0321136069420675,0.04651395000697449,0.17239928921987913,0.12588533921290462
AJ McLean,29,5,0.0334178705718515,0.0107064879638855,0.01243315416263592,0.05440258698106708,0.04196943281843116
Nelly,29,5,0.0275602234515599,0.0094078476028205,0.009120842150031717,0.04599960475308808,0.036878762603056364
Kaitlyn Bristowe,29,5,0.1983986761816863,0.0503347748618306,0.09974251745249833,0.29705483491087425,0.1973123174583759
Monica Aldama,29,5,0.0778675275120587,0.0245546576222292,0.029740398572489474,0.12599465645162794,0.09625425787913847
Jeannie Mai,29,5,0.0496836848947007,0.0148411586263983,0.020595013986960033,0.07877235580244137,0.05817734181548133
Chrishell Stause,29,6,0.0154196253766208,0.0053195632411085,0.004993281424048141,0.02584596932919346,0.02085268790514532
Skai Jackson,29,6,0.0044743724742196,0.0010357149871017,0.002444371099500268,0.006504373848938932,0.004060002749438664
Justina Machado,29,6,0.1989440066349575,0.041922624958058,0.11677566171716383,0.28111235155275116,0.16433668983558733
Veron Davis,29,6,0.0029203840475569,0.0008344040857308,0.001284952039524532,0.004555816055589268,0.0032708640160647364
Johnny Weir,29,6,0.0043746628989096,0.0015027757810154,0.001429222368119416,0.007320103429699784,0.005890881061580368
Nev Schulman,29,6,0.0389855436338982,0.0141297128390354,0.01129130646938882,0.06667978079840758,0.055388474329018764
AJ McLean,29,6,0.2224990791923219,0.0578954080763191,0.10902407936273646,0.33597407902190735,0.2269499996591709
Nelly,29,6,0.0089332653261704,0.0036642012223472,0.0017514309303698888,0.016115099721970914,0.014363668791601026
Kaitlyn Bristowe,29,6,0.278594772072668,0.0642493652168619,0.15266601624761864,0.4045235278977173,0.2518575116500986
Monica Aldama,29,6,0.1961045904548691,0.0500824228282015,0.09794304171159417,0.29426613919814404,0.19632309748654986
Jeannie Mai,29,6,0.0287496978878075,0.0089040657491742,0.011297729019426068,0.04620166675618893,0.03490393773676287
Chrishell Stause,29,7,0.046285283423853,0.0145365558706855,0.017793633917309416,0.07477693293039658,0.05698329901308717
Skai Jackson,29,7,0.2164345132242483,0.0589018785243632,0.10098683131649644,0.3318821951320002,0.23089536381550374
Justina Machado,29,7,0.0300119642052942,0.0095333261291351,0.011326644992189404,0.048697283418399,0.03737063842620959
Johnny Weir,29,7,0.2493680473591152,0.0622736010520168,0.12731178929716225,0.37142430542106813,0.2441125161239059
Nev Schulman,29,7,0.284065825762705,0.0691224725990261,0.14858577946861384,0.41954587205679617,0.2709600925881823
AJ McLean,29,7,0.033462669479858,0.0101280167460182,0.01361175665766233,0.05331358230205367,0.03970182564439134
Nelly,29,7,0.1211902883795187,0.0325635383983149,0.0573657531188215,0.1850148236402159,0.1276490705213944
Kaitlyn Bristowe,29,7,0.0059080257792107,0.0019795905329595,0.00202802833461008,0.00978802322381132,0.00775999488920124
Monica Aldama,29,7,0.0022930801071663,0.0007161848052664,0.000889357888844156,0.0036968023254884443,0.0028074444366442885
Jeannie Mai,29,7,0.0109803022790303,0.0036617537032692,0.0038032650206226678,0.018157339537437932,0.014354074516815266
Chrishell Stause,29,8,0.0485001883899598,0.15,-0.2454998116100402,0.34250018838995977,0.588
Skai Jackson,29,8,0.018742632550096,0.15,-0.275257367449904,0.312742632550096,0.588
Justina Machado,29,8,0.0845427264609499,0.15,-0.20945727353905008,0.3785427264609499,0.588
Johnny Weir,29,8,0.4377689380568514,0.15,0.14376893805685143,0.7317689380568514,0.588
Nev Schulman,29,8,0.296213305636305,0.15,0.0022133056363050074,0.590213305636305,0.5880000000000001
AJ McLean,29,8,0.0340524007874939,0.15,-0.2599475992125061,0.32805240078749387,0.588
Nelly,29,8,0.0063060920168459,0.15,-0.2876939079831541,0.3003060920168459,0.588
Kaitlyn Bristowe,29,8,0.0738737161014979,0.15,-0.22012628389850208,0.3678737161014979,0.588
Skai Jackson,29,9,0.1302366252990368,0.0395581460707302,0.05270265900040559,0.20777059159766798,0.15506793259726237
Justina Machado,29,9,0.0293261690365857,0.009856422168024,0.01000758158725866,0.04864475648591274,0.03863717489865408
Johnny Weir,29,9,0.4103344415905283,0.080943253042276,0.25168566562766737,0.5689832175533892,0.31729755192572184
Nev Schulman,29,9,0.0991268615715925,0.0288092714887937,0.04266068945355685,0.15559303368962815,0.11293234423607129
AJ McLean,29,9,0.0124147372081253,0.0036797735232674,0.005202381102521197,0.019627093313729402,0.014424712211208205
Nelly,29,9,0.0148316804917709,0.00392917487003,0.0071304977465121,0.0225328632370297,0.015402365490517602
Kaitlyn Bristowe,29,9,0.3037294848023603,0.0690727960224819,0.16834680459829576,0.4391121650064248,0.27076536040812904
Skai Jackson,29,10,0.0922398283006629,0.15,-0.20176017169933708,0.3862398283006629,0.588
Justina Machado,29,10,0.0928372829598435,0.15,-0.20116271704015648,0.3868372829598435,0.588
Johnny Weir,29,10,0.1072628648371956,0.15,-0.18673713516280438,0.4012628648371956,0.588
Nev Schulman,29,10,0.3252750369309447,0.15,0.031275036930944744,0.6192750369309448,0.5880000000000001
Nelly,29,10,0.0188235251051446,0.15,-0.27517647489485536,0.3128235251051446,0.588
Kaitlyn Bristowe,29,10,0.3635614618662086,0.15,0.0695614618662086,0.6575614618662086,0.588
Martin Kove,30,2,0.000259033817162,9.3908726147121e-05,7.497271391364286e-05,0.00044309492041035714,0.0003681222064967143
Brian Austin Green,30,2,0.0007351593826897,0.0002306223358789,0.000283139604367056,0.001187179161012344,0.0009040395566452882
Melora Hardin,30,2,0.0400868157330003,0.0124546267117241,0.015675747378021063,0.06449788408797953,0.04882213670995847
Matt James,30,2,0.0005298955921803,0.0001616699733008,0.00021302244451073198,0.0008467687398498679,0.0006337462953391359
"Mike ""The Miz"" Mizanin",30,2,0.0088833059917617,0.0027247740538922,0.0035427488461329884,0.014223863137390411,0.010681114291257423
Suni Lee,30,2,0.0996129721070016,0.0306214610075458,0.03959490853221183,0.15963103568179138,0.12003612714957955
Iman Shumpert,30,2,0.0056411366704773,0.0017999962924279,0.0021131439373186164,0.009169129403635984,0.007055985466317367
Cody Rigsby,30,2,0.0039386891375794,0.0014751842246358,0.0010473280572932315,0.006830050217865568,0.005782722160572337
Melanie C,30,2,0.1338363266260608,0.0391587941112049,0.05708509016809918,0.2105875630840224,0.15350247291592323
Jimmie Allen,30,2,0.0570572162592897,0.0196647437274866,0.018514318553415968,0.09560011396516344,0.07708579541174747
Olivia Jade,30,2,0.0544538935132218,0.0165916120314144,0.021934333931649577,0.08697345309479403,0.06503911916314445
JoJo Siwa,30,2,0.2712568708459009,0.0616135908370975,0.1504942328051898,0.39201950888661197,0.24152527608142216
Christine Chiu,30,2,0.0059212999598924,0.0018983869912932,0.0022004614569577276,0.009642138462827072,0.007441677005869344
Kenya Moore,30,2,0.0043091663611386,0.0014279731644666,0.0015103389587840638,0.007107993763493135,0.005597654804709071
Amanda Kloots,30,2,0.3134782180026429,0.064464328954584,0.18712813325165828,0.43982830275362755,0.2527001695019693
Brian Austin Green,30,3,0.0008571131949731,0.15,-0.29314288680502687,0.2948571131949731,0.588
Melora Hardin,30,3,0.0467346071953303,0.15,-0.2472653928046697,0.3407346071953303,0.588
Matt James,30,3,0.0027795833448302,0.15,-0.2912204166551698,0.2967795833448302,0.588
"Mike ""The Miz"" Mizanin",30,3,0.0279089225350674,0.15,-0.2660910774649326,0.32190892253506737,0.588
Suni Lee,30,3,0.0157259675289439,0.15,-0.2782740324710561,0.3097259675289439,0.588
Iman Shumpert,30,3,0.0008807731162062,0.15,-0.29311922688379377,0.2948807731162062,0.588
Cody Rigsby,30,3,0.0003628942893853,0.15,-0.2936371057106147,0.2943628942893853,0.588
Melanie C,30,3,0.0349352305322384,0.15,-0.2590647694677616,0.3289352305322384,0.588
Jimmie Allen,30,3,0.0032326957232035,0.15,-0.2907673042767965,0.2972326957232035,0.588
Olivia Jade,30,3,0.2807325344349397,0.15,-0.01326746556506031,0.5747325344349397,0.588
JoJo Siwa,30,3,0.3291932247999902,0.15,0.03519322479999021,0.6231932247999902,0.588
Christine Chiu,30,3,0.0186481146554651,0.15,-0.27535188534453486,0.3126481146554651,0.588
Kenya Moore,30,3,0.0132023774669288,0.15,-0.28079762253307117,0.3072023774669288,0.588
Amanda Kloots,30,3,0.2248059611824974,0.15,-0.06919403881750258,0.5188059611824973,0.5879999999999999
Brian Austin Green,30,4,0.0007056537718921,0.0002444611025607,0.000226510010873128,0.001184797532911072,0.0009582875220379441
Melora Hardin,30,4,0.2677221155057935,0.067314716077318,0.13578527199425022,0.3996589590173368,0.26387368702308656
Matt James,30,4,0.0014182694747455,0.0005353968095031,0.000368891728119424,0.0024676472213715763,0.0020987554932521526
"Mike ""The Miz"" Mizanin",30,4,0.0141414872666072,0.0047437165056328,0.004843802915566912,0.023439171617647487,0.018595368702080575
Suni Lee,30,4,0.0946452833817654,0.0310386450626473,0.033809539058976684,0.1554810277045541,0.12167148864557742
Iman Shumpert,30,4,0.0053473234711544,0.0017219184402257,0.001972363328312028,0.008722283613996773,0.0067499202856847445
Cody Rigsby,30,4,0.0022313266519196,0.000768894963873,0.00072429252272852,0.00373836078111068,0.0030140682583821602
Melanie C,30,4,0.0282939255015594,0.0086197722821053,0.011399171828633009,0.04518867917448579,0.03378950734585278
Jimmie Allen,30,4,0.0194918833379305,0.007212361693607,0.005355654418460781,0.03362811225740022,0.02827245783893944
Olivia Jade,30,4,0.2243939896940533,0.0617833606348519,0.10329860284974357,0.34548937653836304,0.24219077368861947
JoJo Siwa,30,4,0.2678659851924853,0.0647907124826736,0.14087618872644503,0.39485578165852553,0.2539795929320805
Kenya Moore,30,4,0.0040798678150876,0.0013977439863184,0.0013402896019035363,0.0068194460282716635,0.005479156426368127
Amanda Kloots,30,4,0.0696628889350056,0.0218458436004786,0.026845035478067547,0.11248074239194367,0.08563570691387612
Melora Hardin,30,5,0.079188244721029,0.15,-0.21481175527897098,0.37318824472102896,0.588
"Mike ""The Miz"" Mizanin",30,5,0.0038817627238043,0.15,-0.2901182372761957,0.2978817627238043,0.588
Suni Lee,30,5,0.1194211412485143,0.15,-0.17457885875148568,0.41342114124851426,0.588
Iman Shumpert,30,5,0.0014924031944536,0.15,-0.2925075968055464,0.2954924031944536,0.588
Cody Rigsby,30,5,0.0045435071687631,0.15,-0.28945649283123687,0.2985435071687631,0.588
Melanie C,30,5,0.0975962147896761,0.15,-0.19640378521032387,0.3915962147896761,0.588
Jimmie Allen,30,5,0.0090309656282444,0.15,-0.2849690343717556,0.3030309656282444,0.588
Olivia Jade,30,5,0.1061385483121042,0.15,-0.18786145168789578,0.40013854831210416,0.588
JoJo Siwa,30,5,0.3383185159714119,0.15,0.0443185159714119,0.6323185159714119,0.588
Kenya Moore,30,5,0.1002572961817751,0.15,-0.1937427038182249,0.3942572961817751,0.588
Amanda Kloots,30,5,0.1401314000602234,0.15,-0.15386859993977658,0.4341314000602234,0.588
Melora Hardin,30,6,0.0074707321614445,0.00245591263521,0.0026571433964329002,0.0122843209264561,0.0096271775300232
"Mike ""The Miz"" Mizanin",30,6,0.007218408701903,0.0023086981115655,0.00269336040323462,0.01174345700057138,0.00905009659733676
Suni Lee,30,6,0.0517929225336544,0.0172639599320654,0.017955561066806215,0.08563028400050257,0.06767472293369636
Iman Shumpert,30,6,0.2516385371975533,0.0588325525926837,0.13632673411589324,0.36695034027921336,0.23062360616332012
Cody Rigsby,30,6,0.0369038144497365,0.0123287191021862,0.012739525009451545,0.06106810389002145,0.048328578880569906
Jimmie Allen,30,6,0.1206875177380086,0.0354404708414566,0.05122419488875367,0.19015084058726356,0.13892664569850988
Olivia Jade,30,6,0.0442431006937521,0.0146586943284693,0.01551205980995227,0.07297414157755193,0.05746208176759966
JoJo Siwa,30,6,0.3798848703841851,0.0700943302048523,0.2424999831826746,0.5172697575856956,0.27476977440302097
Kenya Moore,30,6,0.0033592269730971,0.0009961658866915,0.0014067418351817603,0.00531171211101244,0.00390497027583068
Amanda Kloots,30,6,0.0968008691666646,0.0264860438746021,0.04488822317244448,0.1487135151608847,0.10382529198844023
Melora Hardin,30,7,0.1020344085409562,0.0342182527726908,0.03496663310648224,0.16910218397543017,0.13413555086894793
"Mike ""The Miz"" Mizanin",30,7,0.0049655745025444,0.0017805756304685,0.0014756462668261395,0.00845550273826266,0.00697985647143652
Suni Lee,30,7,0.0339263647410739,0.010210376676125,0.013914026455868898,0.0539387030262789,0.040024676570410006
Iman Shumpert,30,7,0.0231765321757819,0.0067370000151194,0.009972012146147876,0.036381052205415924,0.02640904005926805
Cody Rigsby,30,7,0.0419451197506577,0.0118240162307295,0.01877004793842788,0.06512019156288752,0.04635014362445965
Jimmie Allen,30,7,0.14230930737198,0.0400327959101496,0.06384502738808678,0.2207735873558732,0.15692855996778643
Olivia Jade,30,7,0.3712126052612479,0.0752930029814016,0.22363831941770076,0.518786891104795,0.2951485716870943
JoJo Siwa,30,7,0.2551178838867518,0.0620928815271779,0.1334158360934831,0.3768199316800205,0.2434040955865374
Amanda Kloots,30,7,0.0253122037690058,0.0083618271029952,0.008923022647135206,0.041701384890876395,0.032778362243741185
Melora Hardin,30,8,0.2307597615593966,0.0613560469678842,0.11050190950234356,0.3510176136164496,0.24051570411410605
Suni Lee,30,8,0.3508532563958493,0.0739931776657289,0.20582662817102065,0.49587988462067795,0.2900532564496573
Iman Shumpert,30,8,0.012931588010095,0.0042375626804139,0.004625965156483756,0.021237210863706245,0.01661124570722249
Cody Rigsby,30,8,0.0368261273465715,0.0126103554070557,0.01210983074874233,0.06154242394440067,0.049432593195658334
Jimmie Allen,30,8,0.0086086161557986,0.0025361728244393,0.003637717419897571,0.013579514891699628,0.009941797471802058
Olivia Jade,30,8,0.0265182873974709,0.0092225060204721,0.008442175597345586,0.04459439919759622,0.03615222360025063
JoJo Siwa,30,8,0.0828944835391832,0.024668836077934,0.03454356482643257,0.13124540225193385,0.09670183742550129
Amanda Kloots,30,8,0.2506078795956351,0.0667094727326011,0.11985731303973693,0.38135844615153325,0.26150113311179635
Melora Hardin,30,9,0.0302419299040985,0.0085793836806298,0.013426337890064092,0.04705752191813291,0.03363118402806882
Suni Lee,30,9,0.1651931692750738,0.0452311279058016,0.07654015857970266,0.25384617997044495,0.1773060213907423
Iman Shumpert,30,9,0.1211978794618793,0.0408518691866567,0.04112821585603216,0.20126754306772643,0.16013932721169427
Cody Rigsby,30,9,0.0383505431337055,0.0115485983999657,0.01571529026977273,0.06098579599763827,0.04527050572786555
JoJo Siwa,30,9,0.4520210101880358,0.0819794653601467,0.2913412580821483,0.6127007622939233,0.32135950421177506
Amanda Kloots,30,9,0.1929954680372066,0.0530134949170962,0.08908901799969805,0.29690191807471517,0.20781290007501713
Jason Lewis,31,1,0.0394658328460688,0.0081459582977798,0.023499754582420387,0.05543191110971721,0.03193215652729682
Cheryl Ladd,31,1,0.0362699322270987,0.0126373917684902,0.011500644360857907,0.061039220093339494,0.04953857573248159
Selma Blair,31,1,0.0449600350105624,0.0147335775597194,0.016082222993512377,0.07383784702761242,0.05775562403410005
Joseph Baena,31,1,0.061608983420856,0.0202078813249142,0.022001536024024174,0.10121643081768783,0.07921489479366366
Trevor Donovan,31,1,0.0693708189726507,0.0201475680137628,0.029881585665675607,0.10886005227962578,0.07897846661395017
Daniel Durant,31,1,0.0953413862049675,0.0300263028087188,0.036489832699878655,0.15419293971005635,0.1177031070101777
Wayne Brady,31,1,0.044136021265036,0.0141479089977939,0.016406119629359953,0.07186592290071205,0.055459803271352096
Sam Champion,31,1,0.0400690180295332,0.0124424161942635,0.01568188228877674,0.06445615377028965,0.048774271481512914
Jessie James Decker,31,1,0.062219658929981,0.0176495400618752,0.027626560408705605,0.09681275745125639,0.06918619704255079
Jordin Sparks,31,1,0.0860844262734178,0.0244326317728026,0.0381964679987247,0.1339723845481109,0.09577591654938619
Heidi D'Amelio,31,1,0.0549848143731028,0.0161889454035259,0.023254481382192035,0.08671514736401356,0.06346066598182153
Charli D'Amelio,31,1,0.0682477111907989,0.0192869198183187,0.03044534834689424,0.10605007403470354,0.0756047256878093
Teresa Giudice,31,1,0.0718301160060008,0.0192708908798562,0.034059169881482644,0.10960106213051896,0.07554189224903632
Vinny Guadagnino,31,1,0.0971817730092935,0.0296060666923213,0.03915388229234375,0.15520966372624323,0.11605578143389948
Shangela,31,1,0.0726530566893926,0.0204252197661305,0.03261962594777683,0.11268648743100838,0.08006686148323156
Gabby Windey,31,1,0.0555764155512387,0.0159128857947954,0.024387159393439713,0.08676567170903768,0.06237851231559796
Cheryl Ladd,31,2,0.0544926558481843,0.0099188885555701,0.035051634279266906,0.07393367741710169,0.03888204313783478
Selma Blair,31,2,0.0488656901950124,0.0142895941475394,0.020858085665835174,0.07687329472418962,0.05601520905835444
Joseph Baena,31,2,0.0681726025175859,0.01670199743057,0.0354366875536687,0.1009085174815031,0.0654718299278344
Trevor Donovan,31,2,0.0731857950481715,0.0196569775517573,0.0346581190467272,0.11171347104961582,0.07705535200288863
Daniel Durant,31,2,0.1001966647951628,0.0297350334505538,0.04191599923207735,0.15847733035824824,0.11656133112617088
Wayne Brady,31,2,0.0454410084886162,0.0130244400145091,0.019913106060178366,0.07096891091705404,0.05105580485687568
Sam Champion,31,2,0.0420259161711231,0.0133223857090182,0.015914040181447427,0.06813779216079877,0.052223751979351335
Jessie James Decker,31,2,0.0662710295208812,0.0176963194773729,0.03158624334523031,0.10095581569653209,0.06936957235130178
Jordin Sparks,31,2,0.0929614423874905,0.0287774303277119,0.036557678945175184,0.14936520582980584,0.11280752688463065
Heidi D'Amelio,31,2,0.056331399252584,0.0159170983055937,0.025133886573620347,0.08752891193154766,0.06239502535792731
Charli D'Amelio,31,2,0.0701644173281635,0.0197984659628125,0.031359424041051,0.10896941061527601,0.07760998657422502
Teresa Giudice,31,2,0.0426510650183666,0.0066615022116395,0.029594520683553182,0.05570760935318002,0.026113088669626836
Vinny Guadagnino,31,2,0.1037186525211243,0.0283224202967501,0.048206708739494106,0.1592305963027545,0.11102388756326038
Shangela,31,2,0.0766016550400569,0.0220812818708841,0.033322342573124074,0.11988096750698973,0.08655862493386565
Gabby Windey,31,2,0.058920005867476,0.0175616984656262,0.024499076874848646,0.09334093486010335,0.0688418579852547
Cheryl Ladd,31,3,0.0352319264147281,0.0080286877333218,0.019495698457417374,0.05096815437203883,0.03147245591462146
Selma Blair,31,3,0.0518256876225466,0.014546327042241,0.02331488661975424,0.08033648862533896,0.05702160200558472
